city,date,PRCP,SNOW,TMAX,TMIN
cleveland,2014-05-26,0,0,50,78
cleveland,2014-05-27,0.02,0,57,82
cleveland,2014-05-28,0.04,0,60,81
cleveland,2014-05-29,0.04,0,61,76
cleveland,2014-05-30,0.02,0,56,72
cleveland,2014-05-31,0,0,53,72
cleveland,2014-06-01,0,0,53,78
cleveland,2014-06-02,0.01,0,59,80
cleveland,2014-06-03,0.02,0,62,84
cleveland,2014-06-04,0.12,0,62,80
cleveland,2014-06-05,0.12,0,56,76
cleveland,2014-06-06,0.1,0,51,72
cleveland,2014-06-07,0,0,49,75
cleveland,2014-06-08,0.13,0,51,74
cleveland,2014-06-09,0.13,0,53,73
cleveland,2014-06-10,0.13,0,56,71
cleveland,2014-06-11,0,0,59,75
cleveland,2014-06-12,0,0,63,78
cleveland,2014-06-13,0.02,0,63,77
cleveland,2014-06-14,0.02,0,58,73
cleveland,2014-06-15,0.02,0,53,75
cleveland,2014-06-16,0,0,56,80
cleveland,2014-06-17,0.01,0,63,87
cleveland,2014-06-18,0.15,0,70,89
cleveland,2014-06-19,0.24,0,68,85
cleveland,2014-06-20,0.3,0,65,81
cleveland,2014-06-21,0.16,0,62,75
cleveland,2014-06-22,0.07,0,61,76
cleveland,2014-06-23,0.04,0,61,80
cleveland,2014-06-24,1.22,0,63,84
cleveland,2014-06-25,1.4,0,66,83
cleveland,2014-06-26,1.36,0,66,79
cleveland,2014-06-27,0.18,0,64,77
cleveland,2014-06-28,0,0,64,82
cleveland,2014-06-29,0.1,0,65,85
cleveland,2014-06-30,0.1,0,69,87
cleveland,2014-07-01,0.1,0,72,87
cleveland,2014-07-02,0,0,73,86
cleveland,2014-07-03,0,0,69,83
cleveland,2014-07-04,0,0,61,77
cleveland,2014-07-05,0,0,55,75
cleveland,2014-07-06,0,0,55,77
cleveland,2014-07-07,0,0,61,80
cleveland,2014-07-08,0.23,0,66,81
cleveland,2014-07-09,0.3,0,67,80
cleveland,2014-07-10,0.3,0,64,79
cleveland,2014-07-11,0.07,0,60,78
cleveland,2014-07-12,0,0,60,80
cleveland,2014-07-13,0.09,0,62,82
cleveland,2014-07-14,0.09,0,66,84
cleveland,2014-07-15,0.11,0,64,80
cleveland,2014-07-16,0.07,0,60,75
cleveland,2014-07-17,0.08,0,57,72
cleveland,2014-07-18,0.06,0,54,73
cleveland,2014-07-19,0.2,0,57,74
cleveland,2014-07-20,0.19,0,58,75
cleveland,2014-07-21,0.19,0,62,77
cleveland,2014-07-22,0,0,61,82
cleveland,2014-07-23,0.02,0,62,82
cleveland,2014-07-24,0.02,0,61,79
cleveland,2014-07-25,0.03,0,57,75
cleveland,2014-07-26,0.12,0,56,77
cleveland,2014-07-27,0.42,0,59,80
cleveland,2014-07-28,0.54,0,61,77
cleveland,2014-07-29,0.44,0,58,74
cleveland,2014-07-30,0.23,0,57,71
cleveland,2014-07-31,0.09,0,56,74
cleveland,2014-08-01,0.09,0,59,78
cleveland,2014-08-02,0.07,0,60,79
cleveland,2014-08-03,0.07,0,62,79
cleveland,2014-08-04,0.07,0,62,80
cleveland,2014-08-05,0.06,0,62,81
cleveland,2014-08-06,0.06,0,61,80
cleveland,2014-08-07,0.06,0,59,77
cleveland,2014-08-08,0,0,57,76
cleveland,2014-08-09,0,0,56,78
cleveland,2014-08-10,0,0,58,80
cleveland,2014-08-11,0.35,0,62,79
cleveland,2014-08-12,0.8,0,64,79
cleveland,2014-08-13,0.84,0,64,76
cleveland,2014-08-14,0.49,0,59,73
cleveland,2014-08-15,0.04,0,54,70
cleveland,2014-08-16,0,0,52,72
cleveland,2014-08-17,0.12,0,56,75
cleveland,2014-08-18,0.12,0,61,78
cleveland,2014-08-19,0.28,0,63,80
cleveland,2014-08-20,0.27,0,63,82
cleveland,2014-08-21,0.29,0,64,83
cleveland,2014-08-22,0.15,0,67,82
cleveland,2014-08-23,0.04,0,67,81
cleveland,2014-08-24,0.01,0,68,81
cleveland,2014-08-25,0,0,67,82
cleveland,2014-08-26,0.13,0,67,85
cleveland,2014-08-27,0.13,0,67,83
cleveland,2014-08-28,0.13,0,63,78
cleveland,2014-08-29,0,0,57,75
cleveland,2014-08-30,0,0,57,79
cleveland,2014-08-31,0,0,63,83
cleveland,2014-09-01,0,0,69,84
cleveland,2014-09-02,0,0,68,81
cleveland,2014-09-03,0,0,65,82
cleveland,2014-09-04,0,0,62,82
cleveland,2014-09-05,0.52,0,64,86
cleveland,2014-09-06,0.62,0,62,83
cleveland,2014-09-07,0.62,0,59,78
cleveland,2014-09-08,0.1,0,53,74
cleveland,2014-09-09,0,0,56,76
cleveland,2014-09-10,0.53,0,60,78
cleveland,2014-09-11,0.6,0,62,76
cleveland,2014-09-12,0.6,0,60,71
cleveland,2014-09-13,0.08,0,54,65
cleveland,2014-09-14,0.01,0,49,63
cleveland,2014-09-15,0.11,0,45,64
cleveland,2014-09-16,0.1,0,45,65
cleveland,2014-09-17,0.1,0,46,66
cleveland,2014-09-18,0,0,47,67
cleveland,2014-09-19,0,0,46,68
cleveland,2014-09-20,0,0,49,72
cleveland,2014-09-21,0.05,0,51,74
cleveland,2014-09-22,0.06,0,51,70
cleveland,2014-09-23,0.06,0,47,67
cleveland,2014-09-24,0.01,0,45,67
cleveland,2014-09-25,0,0,47,72
cleveland,2014-09-26,0,0,50,74
cleveland,2014-09-27,0,0,50,74
cleveland,2014-09-28,0,0,50,75
cleveland,2014-09-29,0,0,50,75
cleveland,2014-09-30,0.1,0,51,71
cleveland,2014-10-01,0.1,0,52,68
cleveland,2014-10-02,0.1,0,51,69
cleveland,2014-10-03,0.14,0,51,72
cleveland,2014-10-04,0.14,0,47,67
cleveland,2014-10-05,0.14,0,45,59
cleveland,2014-10-06,0.02,0,44,55
cleveland,2014-10-07,0.03,0,46,58
cleveland,2014-10-08,0.03,0,48,61
cleveland,2014-10-09,0.02,0,45,61
cleveland,2014-10-10,0,0,41,60
cleveland,2014-10-11,0,0,39,58
cleveland,2014-10-12,0,0,36,60
cleveland,2014-10-13,0.05,0,43,65
cleveland,2014-10-14,0.15,0,49,72
cleveland,2014-10-15,0.18,0,57,71
cleveland,2014-10-16,0.23,0,55,68
cleveland,2014-10-17,0.14,0,54,64
cleveland,2014-10-18,0.16,0,51,61
cleveland,2014-10-19,0.06,0,47,58
cleveland,2014-10-20,0.16,0,45,55
cleveland,2014-10-21,0.28,0,45,55
cleveland,2014-10-22,0.28,0,47,54
cleveland,2014-10-23,0.16,0,44,54
cleveland,2014-10-24,0,0,40,57
cleveland,2014-10-25,0,0,40,63
cleveland,2014-10-26,0,0,41,64
cleveland,2014-10-27,0,0,41,67
cleveland,2014-10-28,0.01,0,41,68
cleveland,2014-10-29,0.06,0,42,67
cleveland,2014-10-30,0.09,0,44,60
cleveland,2014-10-31,0.14,0,42,52
cleveland,2014-11-01,0.32,0,40,48
cleveland,2014-11-02,0.29,0,38,45
cleveland,2014-11-03,0.23,0,34,50
cleveland,2014-11-04,0.03,0,38,57
cleveland,2014-11-05,0.03,0,40,62
cleveland,2014-11-06,0.22,0,43,58
cleveland,2014-11-07,0.19,0,36,51
cleveland,2014-11-08,0.2,0,33,47
cleveland,2014-11-09,0.01,0,32,46
cleveland,2014-11-10,0.01,0,37,51
cleveland,2014-11-11,0.01,0,41,58
cleveland,2014-11-12,0.01,0,39,56
cleveland,2014-11-13,0.1,1.2,34,47
cleveland,2014-11-14,0.16,2.3,27,36
cleveland,2014-11-15,0.16,2.3,25,33
cleveland,2014-11-16,0.1,1.33,25,33
cleveland,2014-11-17,0.08,0.83,22,33
cleveland,2014-11-18,0.08,0.83,17,28
cleveland,2014-11-19,0.06,0.6,12,28
cleveland,2014-11-20,0.02,0.3,14,26
cleveland,2014-11-21,0.05,1,16,28
cleveland,2014-11-22,0.1,1,18,33
cleveland,2014-11-23,0.15,0.7,25,44
cleveland,2014-11-24,0.17,0,33,57
cleveland,2014-11-25,0.11,0,38,53
cleveland,2014-11-26,0.05,0,34,46
cleveland,2014-11-27,0.19,2.33,30,36
cleveland,2014-11-28,0.19,2.33,26,33
cleveland,2014-11-29,0.19,2.33,25,38
cleveland,2014-11-30,0.1,0,33,47
cleveland,2014-12-01,0.11,0,36,55
cleveland,2014-12-02,0.12,0,34,49
cleveland,2014-12-03,0.02,0,26,41
cleveland,2014-12-04,0.01,0,25,37
cleveland,2014-12-05,0.06,0,27,39
cleveland,2014-12-06,0.27,0,30,39
cleveland,2014-12-07,0.27,0,32,40
cleveland,2014-12-08,0.22,0,32,42
cleveland,2014-12-09,0.02,0,32,42
cleveland,2014-12-10,0.03,0,32,41
cleveland,2014-12-11,0.02,0,29,37
cleveland,2014-12-12,0.01,0,26,35
cleveland,2014-12-13,0,0,26,37
cleveland,2014-12-14,0,0,32,41
cleveland,2014-12-15,0,0,37,49
cleveland,2014-12-16,0.14,0,42,51
cleveland,2014-12-17,0.14,0,38,49
cleveland,2014-12-18,0.14,0,34,41
cleveland,2014-12-19,0.03,0.3,29,35
cleveland,2014-12-20,0.02,0.3,29,31
cleveland,2014-12-21,0.02,0.3,28,31
cleveland,2014-12-22,0,0,26,35
cleveland,2014-12-23,0.02,0,29,42
cleveland,2014-12-24,0.07,0,34,52
cleveland,2014-12-25,0.07,0,38,51
cleveland,2014-12-26,0.05,0,36,50
cleveland,2014-12-27,0.01,0,36,48
cleveland,2014-12-28,0.09,0,34,50
cleveland,2014-12-29,0.09,0,31,44
cleveland,2014-12-30,0.08,0,24,35
cleveland,2014-12-31,0,0,19,28
cleveland,2015-01-01,0,0,17,29
cleveland,2015-01-02,0,0,19,31
cleveland,2015-01-03,0.25,0,23,41
cleveland,2015-01-04,0.59,0.23,25,49
cleveland,2015-01-05,0.6,0.43,20,45
cleveland,2015-01-06,0.36,0.83,15,33
cleveland,2015-01-07,0.03,0.8,9,18
cleveland,2015-01-08,0.03,0.8,5,15
cleveland,2015-01-09,0.03,0.93,2,16
cleveland,2015-01-10,0.03,0.73,-1,18
cleveland,2015-01-11,0.07,1.2,6,24
cleveland,2015-01-12,0.13,1.57,12,28
cleveland,2015-01-13,0.13,1.57,15,29
cleveland,2015-01-14,0.08,0.9,8,24
cleveland,2015-01-15,0,0,3,24
cleveland,2015-01-16,0,0,7,27
cleveland,2015-01-17,0,0,14,35
cleveland,2015-01-18,0.02,0,23,40
cleveland,2015-01-19,0.02,0,27,42
cleveland,2015-01-20,0.03,0.07,30,38
cleveland,2015-01-21,0.08,0.87,28,34
cleveland,2015-01-22,0.08,1,26,31
cleveland,2015-01-23,0.08,0.93,24,31
cleveland,2015-01-24,0.01,0.13,24,31
cleveland,2015-01-25,0.02,0.23,22,33
cleveland,2015-01-26,0.02,0.27,20,30
cleveland,2015-01-27,0.03,0.37,18,25
cleveland,2015-01-28,0.01,0.13,12,23
cleveland,2015-01-29,0.07,0.37,14,28
cleveland,2015-01-30,0.07,0.33,11,32
cleveland,2015-01-31,0.07,0.33,12,33
cleveland,2015-02-01,0.25,2.47,13,31
cleveland,2015-02-02,0.25,2.7,13,30
cleveland,2015-02-03,0.27,2.83,12,29
cleveland,2015-02-04,0.14,1.9,9,30
cleveland,2015-02-05,0.13,1.6,9,27
cleveland,2015-02-06,0.12,1.47,10,28
cleveland,2015-02-07,0,0,12,31
cleveland,2015-02-08,0,0,18,40
cleveland,2015-02-09,0,0,22,39
cleveland,2015-02-10,0,0,18,31
cleveland,2015-02-11,0.01,0,14,27
cleveland,2015-02-12,0.01,0.17,10,28
cleveland,2015-02-13,0.01,0.17,4,28
cleveland,2015-02-14,0.06,1.9,1,25
cleveland,2015-02-15,0.06,1.73,-2,16
cleveland,2015-02-16,0.06,1.73,-5,12
cleveland,2015-02-17,0,0.03,-8,10
cleveland,2015-02-18,0.01,0.2,-4,15
cleveland,2015-02-19,0.01,0.53,-1,15
cleveland,2015-02-20,0.01,0.5,-4,13
cleveland,2015-02-21,0.13,1.23,-3,16
cleveland,2015-02-22,0.14,1.2,3,23
cleveland,2015-02-23,0.15,1.47,7,23
cleveland,2015-02-24,0.02,0.57,2,22
cleveland,2015-02-25,0.01,0.27,1,20
cleveland,2015-02-26,0,0.1,5,20
cleveland,2015-02-27,0,0.1,4,17
cleveland,2015-02-28,0,0.1,-2,18
cleveland,2015-03-01,0.13,1.43,1,23
cleveland,2015-03-02,0.13,1.43,8,28
cleveland,2015-03-03,0.19,1.5,17,33
cleveland,2015-03-04,0.05,0.07,18,36
cleveland,2015-03-05,0.05,0.07,15,33
cleveland,2015-03-06,0,0,9,27
cleveland,2015-03-07,0,0,8,29
cleveland,2015-03-08,0,0,16,35
cleveland,2015-03-09,0,0,26,43
cleveland,2015-03-10,0.01,0,30,44
cleveland,2015-03-11,0.01,0,30,46
cleveland,2015-03-12,0.01,0,30,47
cleveland,2015-03-13,0.08,0,32,50
cleveland,2015-03-14,0.18,0,35,52
cleveland,2015-03-15,0.18,0,36,51
cleveland,2015-03-16,0.11,0,37,53
cleveland,2015-03-17,0,0,34,56
cleveland,2015-03-18,0,0,30,55
cleveland,2015-03-19,0,0,27,49
cleveland,2015-03-20,0,0,27,44
cleveland,2015-03-21,0,0,30,46
cleveland,2015-03-22,0,0,27,43
cleveland,2015-03-23,0,0,23,38
cleveland,2015-03-24,0,0,20,33
cleveland,2015-03-25,0.06,0,24,42
cleveland,2015-03-26,0.24,0,29,46
cleveland,2015-03-27,0.25,0.1,28,46
cleveland,2015-03-28,0.19,0.1,22,36
cleveland,2015-03-29,0.01,0.1,17,36
cleveland,2015-03-30,0,0,24,42
cleveland,2015-03-31,0.03,0,28,50
cleveland,2015-04-01,0.03,0,31,55
cleveland,2015-04-02,0.17,0,35,58
cleveland,2015-04-03,0.24,0,38,61
cleveland,2015-04-04,0.25,0.03,38,57
cleveland,2015-04-05,0.11,0.03,36,58
cleveland,2015-04-06,0.02,0.03,37,57
cleveland,2015-04-07,0.16,0,41,59
cleveland,2015-04-08,0.16,0,39,60
cleveland,2015-04-09,0.39,0,38,63
cleveland,2015-04-10,0.27,0,39,68
cleveland,2015-04-11,0.27,0,39,65
cleveland,2015-04-12,0.03,0,40,64
cleveland,2015-04-13,0.03,0,43,67
cleveland,2015-04-14,0.03,0,46,68
cleveland,2015-04-15,0.03,0,46,66
cleveland,2015-04-16,0,0,45,60
cleveland,2015-04-17,0.05,0,47,63
cleveland,2015-04-18,0.05,0,50,67
cleveland,2015-04-19,0.08,0,49,72
cleveland,2015-04-20,0.08,0,47,71
cleveland,2015-04-21,0.08,0,45,66
cleveland,2015-04-22,0.06,0,42,57
cleveland,2015-04-23,0.04,0.27,36,47
cleveland,2015-04-24,0.04,0.27,31,45
cleveland,2015-04-25,0.05,0.27,32,46
cleveland,2015-04-26,0.03,0,33,51
cleveland,2015-04-27,0.05,0,37,50
cleveland,2015-04-28,0.02,0,36,52
cleveland,2015-04-29,0.02,0,36,54
cleveland,2015-04-30,0,0,37,56
cleveland,2015-05-01,0,0,39,59
cleveland,2015-05-02,0,0,41,63
cleveland,2015-05-03,0,0,43,72
cleveland,2015-05-04,0.01,0,49,77
cleveland,2015-05-05,0.03,0,52,76
cleveland,2015-05-06,0.03,0,53,73
cleveland,2015-05-07,0.01,0,51,74
cleveland,2015-05-08,0,0,55,80
cleveland,2015-05-09,0,0,59,86
cleveland,2015-05-10,0,0,62,88
cleveland,2015-05-11,0.29,0,63,87
cleveland,2015-05-12,0.29,0,60,80
cleveland,2015-05-13,0.29,0,51,68
cleveland,2015-05-14,0,0,41,60
cleveland,2015-05-15,0.05,0,41,65
cleveland,2015-05-16,0.05,0,51,72
cleveland,2015-05-17,0.06,0,60,78
cleveland,2015-05-18,0.01,0,66,78
cleveland,2015-05-19,0.01,0,61,77
cleveland,2015-05-20,0,0,54,67
cleveland,2015-05-21,0,0,47,60
cleveland,2015-05-22,0,0,45,57
cleveland,2015-05-23,0,0,44,64
cleveland,2015-05-24,0,0,45,72
cleveland,2015-05-25,0,0,51,79
cleveland,2015-05-26,0.03,0,60,83
cleveland,2015-05-27,0.22,0,65,83
cleveland,2015-05-28,0.22,0,64,82
cleveland,2015-05-29,0.19,0,62,82
cleveland,2015-05-30,0.47,0,60,82
cleveland,2015-05-31,0.76,0,55,76
cleveland,2015-06-01,0.76,0,50,66
cleveland,2015-06-02,0.29,0,48,60
cleveland,2015-06-03,0,0,49,64
cleveland,2015-06-04,0,0,53,72
cleveland,2015-06-05,0,0,56,78
cleveland,2015-06-06,0,0,57,76
cleveland,2015-06-07,0,0,55,77
cleveland,2015-06-08,0,0,57,76
cleveland,2015-06-09,0,0,59,79
cleveland,2015-06-10,0.1,0,62,81
cleveland,2015-06-11,0.1,0,62,80
cleveland,2015-06-12,0.3,0,63,85
cleveland,2015-06-13,0.51,0,62,82
cleveland,2015-06-14,0.67,0,64,84
cleveland,2015-06-15,0.69,0,66,83
cleveland,2015-06-16,0.52,0,68,82
cleveland,2015-06-17,0.36,0,65,79
cleveland,2015-06-18,0.18,0,64,79
cleveland,2015-06-19,0.03,0,63,76
cleveland,2015-06-20,0.03,0,65,78
cleveland,2015-06-21,0.01,0,66,77
cleveland,2015-06-22,0.27,0,66,82
cleveland,2015-06-23,0.59,0,66,82
cleveland,2015-06-24,0.59,0,62,80
cleveland,2015-06-25,0.35,0,61,75
cleveland,2015-06-26,0.03,0,60,74
cleveland,2015-06-27,0.95,0,61,74
cleveland,2015-06-28,0.99,0,60,73
cleveland,2015-06-29,1,0,59,72
cleveland,2015-06-30,0.14,0,59,72
cleveland,2015-07-01,0.06,0,60,74
cleveland,2015-07-02,0.05,0,61,75
cleveland,2015-07-03,0,0,58,73
cleveland,2015-07-04,0,0,56,74
cleveland,2015-07-05,0,0,54,77
cleveland,2015-07-06,0,0,57,80
cleveland,2015-07-07,0.26,0,59,83
cleveland,2015-07-08,0.26,0,61,79
cleveland,2015-07-09,0.63,0,63,76
cleveland,2015-07-10,0.37,0,61,73
cleveland,2015-07-11,0.37,0,59,76
cleveland,2015-07-12,0.07,0,58,76
cleveland,2015-07-13,0.15,0,60,79
cleveland,2015-07-14,0.2,0,65,80
cleveland,2015-07-15,0.13,0,63,78
cleveland,2015-07-16,0.05,0,59,77
cleveland,2015-07-17,0.01,0,57,77
cleveland,2015-07-18,0.01,0,63,84
cleveland,2015-07-19,0.01,0,69,87
cleveland,2015-07-20,0,0,70,87
cleveland,2015-07-21,0.01,0,67,83
cleveland,2015-07-22,0.01,0,63,80
cleveland,2015-07-23,0.01,0,60,78
cleveland,2015-07-24,0,0,60,80
cleveland,2015-07-25,0,0,60,84
cleveland,2015-07-26,0.02,0,64,85
cleveland,2015-07-27,0.02,0,64,86
cleveland,2015-07-28,0.01,0,65,86
cleveland,2015-07-29,0.05,0,64,89
cleveland,2015-07-30,0.05,0,65,89
cleveland,2015-07-31,0.05,0,65,89
cleveland,2015-08-01,0,0,63,85
cleveland,2015-08-02,0,0,63,87
cleveland,2015-08-03,0.11,0,63,85
cleveland,2015-08-04,0.11,0,62,85
cleveland,2015-08-05,0.11,0,60,81
cleveland,2015-08-06,0,0,59,79
cleveland,2015-08-07,0,0,58,77
cleveland,2015-08-08,0,0,59,79
cleveland,2015-08-09,0,0,61,81
cleveland,2015-08-10,0.29,0,64,84
cleveland,2015-08-11,0.4,0,64,82
cleveland,2015-08-12,0.4,0,62,79
cleveland,2015-08-13,0.11,0,59,77
cleveland,2015-08-14,0.16,0,60,80
cleveland,2015-08-15,0.17,0,63,82
cleveland,2015-08-16,0.17,0,66,84
cleveland,2015-08-17,0.01,0,66,85
cleveland,2015-08-18,0,0,68,85
cleveland,2015-08-19,0.07,0,70,86
cleveland,2015-08-20,0.1,0,67,83
cleveland,2015-08-21,0.1,0,62,81
cleveland,2015-08-22,0.03,0,57,77
cleveland,2015-08-23,0.01,0,56,80
cleveland,2015-08-24,0.01,0,57,80
cleveland,2015-08-25,0.02,0,57,76
cleveland,2015-08-26,0.02,0,57,69
cleveland,2015-08-27,0.03,0,56,67
cleveland,2015-08-28,0.02,0,54,70
cleveland,2015-08-29,0.02,0,55,78
cleveland,2015-08-30,0.13,0,59,82
cleveland,2015-08-31,0.13,0,64,85
cleveland,2015-09-01,0.11,0,67,85
cleveland,2015-09-02,0,0,67,87
cleveland,2015-09-03,0.09,0,67,88
cleveland,2015-09-04,0.5,0,67,88
cleveland,2015-09-05,0.5,0,67,87
cleveland,2015-09-06,0.47,0,67,87
cleveland,2015-09-07,0.05,0,68,89
cleveland,2015-09-08,0.05,0,70,89
cleveland,2015-09-09,0.05,0,71,85
cleveland,2015-09-10,0.05,0,67,81
cleveland,2015-09-11,0.39,0,60,77
cleveland,2015-09-12,0.93,0,56,72
cleveland,2015-09-13,0.93,0,55,68
cleveland,2015-09-14,0.59,0,53,67
cleveland,2015-09-15,0,0,53,72
cleveland,2015-09-16,0,0,54,78
cleveland,2015-09-17,0,0,57,81
cleveland,2015-09-18,0,0,58,81
cleveland,2015-09-19,0.03,0,59,79
cleveland,2015-09-20,0.03,0,57,74
cleveland,2015-09-21,0.03,0,54,71
cleveland,2015-09-22,0,0,51,70
cleveland,2015-09-23,0,0,51,72
cleveland,2015-09-24,0,0,52,75
cleveland,2015-09-25,0,0,52,76
cleveland,2015-09-26,0,0,56,76
cleveland,2015-09-27,0,0,59,76
cleveland,2015-09-28,0,0,62,76
cleveland,2015-09-29,0.06,0,62,77
cleveland,2015-09-30,0.07,0,60,72
cleveland,2015-10-01,0.07,0,55,67
cleveland,2015-10-02,0.01,0,51,62
cleveland,2015-10-03,0.12,0,47,58
cleveland,2015-10-04,0.12,0,47,60
cleveland,2015-10-05,0.12,0,48,63
cleveland,2015-10-06,0,0,50,69
cleveland,2015-10-07,0,0,52,70
cleveland,2015-10-08,0,0,53,72
cleveland,2015-10-09,0.04,0,54,72
cleveland,2015-10-10,0.04,0,49,69
cleveland,2015-10-11,0.04,0,47,69
cleveland,2015-10-12,0,0,48,71
cleveland,2015-10-13,0,0,50,72
cleveland,2015-10-14,0.01,0,50,67
cleveland,2015-10-15,0.1,0,46,64
cleveland,2015-10-16,0.14,0,42,60
cleveland,2015-10-17,0.13,0.03,40,57
cleveland,2015-10-18,0.04,0.03,36,51
cleveland,2015-10-19,0,0.03,33,53
cleveland,2015-10-20,0,0,38,62
cleveland,2015-10-21,0,0,45,70
cleveland,2015-10-22,0,0,51,70
cleveland,2015-10-23,0,0,48,66
cleveland,2015-10-24,0.06,0,49,65
cleveland,2015-10-25,0.06,0,46,64
cleveland,2015-10-26,0.06,0,43,63
cleveland,2015-10-27,0.03,0,39,59
cleveland,2015-10-28,0.35,0,43,61
cleveland,2015-10-29,0.36,0,45,59
cleveland,2015-10-30,0.33,0,45,57
cleveland,2015-10-31,0.02,0,43,53
cleveland,2015-11-01,0.01,0,45,57
cleveland,2015-11-02,0.01,0,43,63
cleveland,2015-11-03,0,0,43,70
cleveland,2015-11-04,0,0,42,74
cleveland,2015-11-05,0,0,50,76
cleveland,2015-11-06,0.08,0,52,74
cleveland,2015-11-07,0.1,0,52,66
cleveland,2015-11-08,0.1,0,42,58
cleveland,2015-11-09,0.01,0,35,55
cleveland,2015-11-10,0.26,0,36,54
cleveland,2015-11-11,0.26,0,39,56
cleveland,2015-11-12,0.31,0,44,55
cleveland,2015-11-13,0.06,0,41,53
cleveland,2015-11-14,0.06,0,41,50
cleveland,2015-11-15,0.01,0,40,53
cleveland,2015-11-16,0,0,40,58
cleveland,2015-11-17,0,0,41,65
cleveland,2015-11-18,0.01,0,47,68
cleveland,2015-11-19,0.03,0,47,67
cleveland,2015-11-20,0.03,0,43,60
cleveland,2015-11-21,0.08,0.17,34,52
cleveland,2015-11-22,0.07,0.27,30,43
cleveland,2015-11-23,0.07,0.27,26,40
cleveland,2015-11-24,0.01,0.1,25,40
cleveland,2015-11-25,0,0,28,47
cleveland,2015-11-26,0,0,37,57
cleveland,2015-11-27,0.16,0,41,61
cleveland,2015-11-28,0.25,0,43,55
cleveland,2015-11-29,0.25,0,38,47
cleveland,2015-11-30,0.09,0,33,43
cleveland,2015-12-01,0.04,0,34,48
cleveland,2015-12-02,0.06,0,35,51
cleveland,2015-12-03,0.07,0.1,37,48
cleveland,2015-12-04,0.04,0.1,32,42
cleveland,2015-12-05,0.01,0.1,30,41
cleveland,2015-12-06,0,0,27,44
cleveland,2015-12-07,0,0,27,48
cleveland,2015-12-08,0,0,28,50
cleveland,2015-12-09,0,0,32,51
cleveland,2015-12-10,0,0,35,52
cleveland,2015-12-11,0,0,41,55
cleveland,2015-12-12,0,0,45,61
cleveland,2015-12-13,0,0,52,64
cleveland,2015-12-14,0.03,0,52,66
cleveland,2015-12-15,0.04,0,49,59
cleveland,2015-12-16,0.04,0,44,57
cleveland,2015-12-17,0,0,39,55
cleveland,2015-12-18,0,0,34,51
cleveland,2015-12-19,0,0,28,43
cleveland,2015-12-20,0,0,24,38
cleveland,2015-12-21,0.04,0,29,43
cleveland,2015-12-22,0.16,0,35,51
cleveland,2015-12-23,0.24,0,42,58
cleveland,2015-12-24,0.2,0,41,60
cleveland,2015-12-25,0.08,0,41,58
cleveland,2015-12-26,0.14,0,41,55
cleveland,2015-12-27,0.5,0,39,55
cleveland,2015-12-28,0.6,0,37,54
cleveland,2015-12-29,0.5,0,35,53
cleveland,2015-12-30,0.14,0,34,46
cleveland,2015-12-31,0.03,0,33,41
cleveland,2016-01-01,0,0,29,34
cleveland,2016-01-02,0,0,27,32
cleveland,2016-01-03,0.01,0.07,26,33
cleveland,2016-01-04,0.01,0.07,25,32
cleveland,2016-01-05,0.01,0.07,20,31
cleveland,2016-01-06,0,0,16,32
cleveland,2016-01-07,0,0,16,38
cleveland,2016-01-08,0.08,0,21,44
cleveland,2016-01-09,0.1,0,31,48
cleveland,2016-01-10,0.27,0.43,30,48
cleveland,2016-01-11,0.19,0.43,24,40
cleveland,2016-01-12,0.22,1.33,13,32
cleveland,2016-01-13,0.07,1.17,9,23
cleveland,2016-01-14,0.07,1.17,13,30
cleveland,2016-01-15,0.05,0.27,22,37
cleveland,2016-01-16,0.04,0,29,43
cleveland,2016-01-17,0.07,0.53,25,39
cleveland,2016-01-18,0.03,0.53,14,28
cleveland,2016-01-19,0.03,0.67,7,21
cleveland,2016-01-20,0.01,0.17,7,18
cleveland,2016-01-21,0.01,0.17,9,21
cleveland,2016-01-22,0,0.03,14,23
cleveland,2016-01-23,0,0.03,18,26
cleveland,2016-01-24,0,0.03,20,29
cleveland,2016-01-25,0,0.03,21,36
cleveland,2016-01-26,0,0,24,43
cleveland,2016-01-27,0,0,28,42
cleveland,2016-01-28,0.01,0,27,41
cleveland,2016-01-29,0.02,0.13,23,36
cleveland,2016-01-30,0.02,0.13,22,44
cleveland,2016-01-31,0.03,0.13,26,50
cleveland,2016-02-01,0.02,0,29,56
cleveland,2016-02-02,0.13,0,29,55
cleveland,2016-02-03,0.2,0,29,56
cleveland,2016-02-04,0.19,0,29,50
cleveland,2016-02-05,0.08,0,28,46
cleveland,2016-02-06,0,0,24,38
cleveland,2016-02-07,0,0,24,43
cleveland,2016-02-08,0.2,1.1,28,46
cleveland,2016-02-09,0.25,1.77,28,43
cleveland,2016-02-10,0.32,3.03,24,34
cleveland,2016-02-11,0.12,2.07,16,25
cleveland,2016-02-12,0.09,1.5,11,22
cleveland,2016-02-13,0.01,0.23,8,18
cleveland,2016-02-14,0.01,0.1,6,18
cleveland,2016-02-15,0.01,0.13,8,22
cleveland,2016-02-16,0.07,0.63,15,28
cleveland,2016-02-17,0.07,0.67,22,33
cleveland,2016-02-18,0.07,0.53,20,32
cleveland,2016-02-19,0,0.03,21,40
cleveland,2016-02-20,0,0,26,52
cleveland,2016-02-21,0,0,33,57
cleveland,2016-02-22,0,0,33,52
cleveland,2016-02-23,0,0,29,43
